"can_transact","can_select","chance_of_playing_next_round","chance_of_playing_this_round","code","cost_change_event","cost_change_event_fall","cost_change_start","cost_change_start_fall","dreamteam_count","element_type","ep_next","ep_this","event_points","first_name","form","id","in_dreamteam","news","news_added","now_cost","photo","points_per_game","removed","second_name","selected_by_percent","special","squad_number","status","team","team_code","total_points","transfers_in","transfers_in_event","transfers_out","transfers_out_event","value_form","value_season","web_name","region","team_join_date","birth_date","has_temporary_code","opta_code","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","clearances_blocks_interceptions","recoveries","tackles","defensive_contribution","starts","expected_goals","expected_assists","expected_goal_involvements","expected_goals_conceded","influence_rank","influence_rank_type","creativity_rank","creativity_rank_type","threat_rank","threat_rank_type","ict_index_rank","ict_index_rank_type","corners_and_indirect_freekicks_order","corners_and_indirect_freekicks_text","direct_freekicks_order","direct_freekicks_text","penalties_order","penalties_text","expected_goals_per_90","saves_per_90","expected_assists_per_90","expected_goal_involvements_per_90","expected_goals_conceded_per_90","goals_conceded_per_90","now_cost_rank","now_cost_rank_type","form_rank","form_rank_type","points_per_game_rank","points_per_game_rank_type","selected_rank","selected_rank_type","starts_per_90","clean_sheets_per_90","defensive_contribution_per_90"
TRUE,TRUE,,,427637,0,0,0,0,0,3,"1.0","1.5",0,"Brenden","0.0",350,FALSE,"",,55,"427637.jpg","0.0",FALSE,"Aaronson","0.1",FALSE,,"a",11,2,0,215,215,406,406,"0.0","0.0","Aaronson",229,"2022-07-01","2000-10-22",FALSE,"p427637",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",625,267,632,271,620,263,634,271,,"",2,"",,"",0,0,0,0,0,0,165,107,631,271,631,271,533,195,0,0,0
TRUE,TRUE,,,492859,0,0,0,0,0,3,"1.0","1.5",0,"Wilfried","0.0",351,FALSE,"",,55,"492859.jpg","0.0",FALSE,"Gnonto","0.4",FALSE,,"a",11,2,0,460,460,1967,1967,"0.0","0.0","Gnonto",106,"2022-09-01","2003-11-05",FALSE,"p492859",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",640,275,647,279,638,272,649,279,,"",,"",,"",0,0,0,0,0,0,192,122,646,279,646,279,285,91,0,0,0
TRUE,TRUE,,,221399,0,0,0,0,0,3,"1.0","1.5",0,"Jack","0.0",352,FALSE,"",,55,"221399.jpg","0.0",FALSE,"Harrison","0.1",FALSE,,"a",11,2,0,107,107,802,802,"0.0","0.0","Harrison",241,"2021-07-02","1996-11-20",FALSE,"p221399",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",620,263,626,267,613,259,629,267,,"",,"",,"",0,0,0,0,0,0,154,101,626,267,626,267,436,142,0,0,0
TRUE,TRUE,,,200617,0,0,0,0,0,3,"1.0","1.5",0,"Daniel","0.0",353,FALSE,"",,55,"200617.jpg","0.0",FALSE,"James","0.5",FALSE,,"a",11,2,0,569,569,2470,2470,"0.0","0.0","James",244,"2021-08-31","1997-11-10",FALSE,"p200617",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",615,261,620,264,605,255,624,265,2,"",,"",,"",0,0,0,0,0,0,142,93,621,265,621,265,247,80,0,0,0
TRUE,TRUE,,,199598,0,0,0,0,0,3,"0.5","1.0",0,"Ethan","0.0",354,FALSE,"",,50,"199598.jpg","0.0",FALSE,"Ampadu","0.1",FALSE,,"a",11,2,0,136,136,419,419,"0.0","0.0","Ampadu",244,"2023-07-19","2000-09-14",FALSE,"p199598",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",528,204,534,211,507,193,542,211,,"",,"",,"",0,0,0,0,0,0,248,156,538,212,538,212,498,173,0,0,0
TRUE,TRUE,,,248937,0,0,0,0,0,3,"0.5","1.0",0,"Sam","0.0",355,FALSE,"",,50,"248937.jpg","0.0",FALSE,"Greenwood","0.1",FALSE,,"a",11,2,0,273,273,708,708,"0.0","0.0","Greenwood",241,"2021-01-09","2002-01-26",FALSE,"p248937",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",551,217,558,224,533,207,565,224,,"",,"",,"",0,0,0,0,0,0,285,178,561,225,561,225,486,165,0,0,0
TRUE,TRUE,,,486520,0,0,0,0,0,3,"0.5","1.0",0,"Ilia","0.0",356,FALSE,"",,50,"486520.jpg","0.0",FALSE,"Gruev","0.0",FALSE,,"a",11,2,0,42,42,221,221,"0.0","0.0","Gruev",34,"2023-08-31","2000-05-06",FALSE,"p486520",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",572,231,577,236,556,222,582,236,1,"",1,"",,"",0,0,0,0,0,0,319,197,580,237,580,237,576,225,0,0,0
TRUE,TRUE,,,433952,0,0,0,0,0,3,"0.5","1.0",0,"Largie","0.0",357,FALSE,"",,50,"433952.jpg","0.0",FALSE,"Ramazani","0.1",FALSE,,"a",11,2,0,52,52,250,250,"0.0","0.0","Ramazani",21,"2024-08-22","2001-02-27",FALSE,"p433952",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",556,221,563,227,538,210,569,227,,"",,"",,"",0,0,0,0,0,0,293,182,566,228,566,228,568,221,0,0,0
TRUE,TRUE,,,248056,0,0,0,0,0,3,"0.5","1.0",0,"Tanaka","0.0",358,FALSE,"",,50,"248056.jpg","0.0",FALSE,"Ao","0.2",FALSE,,"a",11,2,0,367,367,1171,1171,"0.0","0.0","Tanaka",108,"2024-08-30","1998-09-10",FALSE,"p248056",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",550,216,557,223,532,206,564,223,,"",,"",,"",0,0,0,0,0,0,284,177,560,224,560,224,341,115,0,0,0
TRUE,FALSE,0,0,536119,0,0,0,0,0,3,"0.0","0.0",0,"Charlie","0.0",359,FALSE,"Has joined Doncaster Rovers on loan for the rest of the season.","2025-08-11T01:12:36.647868Z",45,"536119.jpg","0.0",FALSE,"Crew","0.0",FALSE,,"u",11,2,0,0,0,224,224,"0.0","0.0","Crew",244,"2024-03-28","2006-06-15",FALSE,"p536119",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",459,157,463,166,425,142,474,165,,"",,"",,"",0,0,0,0,0,0,504,271,474,169,474,169,663,291,0,0,0
TRUE,FALSE,0,0,462635,0,0,0,0,0,3,"0.0","0.0",0,"Joe","0.0",360,FALSE,"Has joined Hull City on loan for the rest of the season.","2025-08-11T11:07:52.207439Z",45,"462635.jpg","0.0",FALSE,"Gelhardt","0.0",FALSE,,"u",11,2,0,0,0,614,614,"0.0","0.0","Gelhardt",241,"2021-02-07","2002-05-04",FALSE,"p462635",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",422,133,422,141,382,118,437,141,,"",,"",,"",0,0,0,0,0,0,452,245,434,145,434,145,619,262,0,0,0
TRUE,TRUE,,,470294,0,0,0,0,0,3,"0.0","0.5",0,"Darko","0.0",361,FALSE,"",,45,"470294.jpg","0.0",FALSE,"Gyabi","0.1",FALSE,,"a",11,2,0,342,342,434,434,"0.0","0.0","Gyabi",241,"2022-07-04","2004-02-18",FALSE,"p470294",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",424,135,425,143,386,120,439,143,,"",,"",,"",0,0,0,0,0,0,457,247,436,147,436,147,505,179,0,0,0
TRUE,TRUE,,,235826,0,0,0,0,0,4,"0.7","1.2",0,"Joël","0.0",362,FALSE,"",,55,"235826.jpg","0.0",FALSE,"Piroe","2.0",FALSE,,"a",11,2,0,3759,3759,8288,8288,"0.0","0.0","Piroe",152,"2023-08-24","1999-08-02",FALSE,"p235826",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",624,54,630,58,619,60,633,60,,"",3,"",2,"",0,0,0,0,0,0,162,33,630,61,630,61,128,27,0,0,0
TRUE,TRUE,,,106617,0,0,0,0,0,4,"0.4","0.9",0,"Patrick","0.0",363,FALSE,"",,50,"106617.jpg","0.0",FALSE,"Bamford","2.1",FALSE,,"a",11,2,0,6085,6085,10308,10308,"0.0","0.0","Bamford",241,"2018-07-31","1993-09-05",FALSE,"p106617",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",518,42,522,46,491,48,532,48,,"",,"",,"",0,0,0,0,0,0,226,43,529,49,529,49,123,25,0,0,0
TRUE,FALSE,0,0,565297,0,0,0,0,0,4,"0.0","0.0",0,"Mateo","0.0",364,FALSE,"Has joined RCD Mallorca on loan for the rest of the season.","2025-08-11T11:07:32.622877Z",50,"565297.jpg","0.0",FALSE,"Joseph Fernández-Regatillo","0.0",FALSE,,"u",11,2,0,0,0,680,680,"0.0","0.0","Mateo Joseph",200,"2022-11-04","2003-10-19",FALSE,"p565297",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",590,49,594,53,574,55,599,55,,"",,"",,"",0,0,0,0,0,0,345,51,597,56,597,56,631,71,0,0,0
TRUE,TRUE,,,174594,0,0,0,0,0,4,"0.4","0.9",0,"Lukas","0.0",365,FALSE,"",,50,"174594.jpg","0.0",FALSE,"Nmecha","0.4",FALSE,,"a",11,2,0,1092,1092,2086,2086,"0.0","0.0","Nmecha",80,"2025-07-01","1998-12-14",FALSE,"p174594",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",526,43,531,47,504,49,540,49,,"",,"",,"",0,0,0,0,0,0,243,44,536,50,536,50,274,48,0,0,0
TRUE,TRUE,,,180135,0,0,0,0,0,3,"0.5","1.0",0,"Sean","0.0",493,FALSE,"",,50,"180135.jpg","0.0",FALSE,"Longstaff","0.2",FALSE,,"a",11,2,0,227,227,761,761,"0.0","0.0","Longstaff",241,"2025-07-18","1997-10-30",FALSE,"p180135",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",527,203,532,210,505,192,541,210,,"",,"",,"",0,0,0,0,0,0,244,154,537,211,537,211,385,127,0,0,0
TRUE,TRUE,,,466525,0,0,0,0,0,3,"0.5","1.0",0,"Anton","0.0",660,FALSE,"",,50,"466525.jpg","0.0",FALSE,"Stach","0.2",FALSE,,"a",11,2,0,338,338,788,788,"0.0","0.0","Stach",80,"2025-07-22","1998-11-15",FALSE,"p466525",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",567,229,574,234,550,218,579,234,,"",,"",,"",0,0,0,0,0,0,309,191,576,235,576,235,336,113,0,0,0
TRUE,TRUE,,,201595,0,0,0,0,0,1,"1.3","1.8",0,"Lucas Estella","0.0",665,FALSE,"",,45,"201595.jpg","0.0",FALSE,"Perri","0.3",FALSE,,"a",11,2,0,556,556,819,819,"0.0","0.0","Perri",30,"2025-07-26","1997-12-10",FALSE,"p201595",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",384,69,384,56,336,55,400,69,,"",,"",,"",0,0,0,0,0,0,397,25,394,69,394,69,286,41,0,0,0
TRUE,TRUE,,,116535,0,0,0,0,0,1,"4.5","5.0",1,"Alisson","1.0",366,FALSE,"",,55,"116535.jpg","1.0",FALSE,"Becker","11.4",FALSE,,"a",12,14,1,10242,10242,48289,48289,"0.2","0.2","A.Becker",30,"2018-07-19","1992-10-02",FALSE,"p116535",90,0,0,0,2,0,0,0,0,0,1,0,8,"13.6","0.0","0.0","1.4",2,7,0,0,1,"0.00","0.01","0.01","1.70",112,15,608,79,591,79,192,15,,"",,"",,"",0,1,0.01,0.01,1.7,2,122,2,212,17,212,17,35,5,1,0,0
TRUE,TRUE,,,449027,0,0,0,0,0,1,"2.8","3.3",0,"Giorgi","0.0",367,FALSE,"",,45,"449027.jpg","0.0",FALSE,"Mamardashvili","0.4",FALSE,,"a",12,14,0,644,644,5247,5247,"0.0","0.0","Mamardashvili",79,"2024-08-27","2000-09-29",FALSE,"p449027",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",415,73,414,60,373,59,430,73,,"",,"",,"",0,0,0,0,0,0,443,29,427,73,427,73,257,36,0,0,0
TRUE,TRUE,,,586268,0,0,0,0,0,1,"1.5","2.0",0,"Ármin","0.0",368,FALSE,"",,40,"586268.jpg","0.0",FALSE,"Pécsi","0.1",FALSE,,"a",12,14,0,120,120,387,387,"0.0","0.0","Pécsi",98,"2025-06-07","2005-02-24",FALSE,"p586268",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",346,62,343,46,288,45,362,62,,"",,"",,"",0,0,0,0,0,0,676,80,355,61,355,61,516,73,0,0,0
TRUE,TRUE,,,155503,0,0,0,0,0,1,"1.5","2.0",0,"Freddie","0.0",369,FALSE,"",,40,"155503.jpg","0.0",FALSE,"Woodman","0.1",FALSE,,"a",12,14,0,123,123,396,396,"0.0","0.0","Woodman",241,"2025-07-01","1997-03-04",FALSE,"p155503",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",264,33,260,17,200,16,280,33,,"",,"",,"",0,0,0,0,0,0,583,51,272,32,272,32,501,72,0,0,0
TRUE,TRUE,,,216094,0,0,0,0,0,2,"4.5","5.0",1,"Jeremie","1.0",370,FALSE,"",,60,"216094.jpg","1.0",FALSE,"Frimpong","30.2",FALSE,,"a",12,14,1,35356,35356,152576,152576,"0.2","0.2","Frimpong",152,"2025-06-01","2000-12-10",FALSE,"p216094",59,0,0,0,0,0,0,0,0,0,0,0,8,"5.4","1.3","2.0","0.9",3,1,1,4,1,"0.01","0.01","0.02","0.81",175,77,169,56,164,49,215,79,,"",,"",,"",0.02,0,0.02,0.04,1.24,0,97,4,235,79,235,79,6,1,1.53,0,6.1
TRUE,TRUE,,,544877,0,0,0,0,0,2,"4.5","5.0",0,"Milos","0.0",371,FALSE,"",,60,"544877.jpg","0.0",FALSE,"Kerkez","6.4",FALSE,,"a",12,14,0,6147,6147,50748,50748,"0.0","0.0","Kerkez",98,"2025-06-26","2003-11-07",FALSE,"p544877",59,0,0,0,0,0,0,0,1,0,0,0,5,"8.4","1.3","0.0","1.0",5,5,1,6,1,"0.00","0.01","0.01","0.81",157,71,170,57,666,228,213,78,,"",,"",,"",0,0,0.02,0.02,1.24,0,113,9,666,227,666,227,65,24,1.53,0,9.15
TRUE,TRUE,,,122798,0,0,0,0,0,2,"4.5","5.0",0,"Andrew","0.0",372,FALSE,"",,60,"122798.jpg","0.0",FALSE,"Robertson","1.3",FALSE,,"a",12,14,0,1001,1001,9815,9815,"0.0","0.0","Robertson",243,"2017-07-21","1994-03-11",FALSE,"p122798",30,0,0,0,2,0,0,0,0,0,0,0,-3,"5.4","4.1","2.0","1.2",2,0,0,2,0,"0.00","0.04","0.04","0.89",174,76,122,37,162,48,207,75,4,"",,"",,"",0,0,0.12,0.12,2.67,6,85,2,657,225,657,225,157,56,0,0,6
TRUE,TRUE,,,97032,0,0,0,0,0,2,"4.5","5.0",3,"Virgil","3.0",373,FALSE,"",,60,"97032.jpg","3.0",FALSE,"van Dijk","23.9",FALSE,,"a",12,14,3,42574,42574,56393,56393,"0.5","0.5","Virgil",152,"2018-01-01","1991-07-08",FALSE,"p97032",90,0,0,0,2,0,0,0,0,0,0,0,11,"49.4","0.9","25.0","7.5",20,4,1,21,1,"0.18","0.01","0.19","1.70",9,2,187,68,30,4,22,3,,"",3,"",,"",0.18,0,0.01,0.19,1.7,2,82,1,98,38,98,38,15,4,1,0,21
TRUE,TRUE,,,204716,0,0,0,0,0,2,"3.8","4.3",1,"Ibrahima","1.0",374,FALSE,"",,55,"204716.jpg","1.0",FALSE,"Konaté","3.0",FALSE,,"a",12,14,1,8391,8391,18041,18041,"0.2","0.2","Konaté",73,"2021-07-01","1999-05-25",FALSE,"p204716",90,0,0,0,2,0,0,0,0,0,0,0,6,"21.4","0.6","0.0","2.2",7,5,0,7,1,"0.00","0.00","0.00","1.70",63,20,202,73,607,213,146,52,,"",,"",,"",0,0,0,0,1.7,2,146,16,218,76,218,76,96,33,1,0,7
TRUE,TRUE,50,50,492777,0,0,0,0,0,2,"1.6","1.8",0,"Conor","0.0",375,FALSE,"Muscle injury - 50% chance of playing","2025-08-10T23:00:06.506922Z",50,"492777.jpg","0.0",FALSE,"Bradley","0.1",FALSE,,"d",12,14,0,55,55,2211,2211,"0.0","0.0","Bradley",242,"2023-09-25","2003-07-09",FALSE,"p492777",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",577,217,582,215,561,206,587,216,,"",,"",,"",0,0,0,0,0,0,324,59,585,212,585,212,470,182,0,0,0
TRUE,TRUE,100,75,171287,0,0,0,0,0,2,"3.1","2.7",1,"Joe","1.0",376,FALSE,"","2025-08-10T23:00:06.519894Z",50,"171287.jpg","1.0",FALSE,"Gomez","0.1",FALSE,,"a",12,14,1,413,413,639,639,"0.2","0.2","Gomez",241,"2015-06-20","1997-05-23",FALSE,"p171287",18,0,0,0,1,0,0,0,0,0,0,0,-1,"2.4","0.4","0.0","0.3",1,1,0,1,0,"0.00","0.00","0.00","0.21",214,85,215,79,500,193,250,88,,"",,"",,"",0,0,0,0,1.05,5,239,36,201,72,201,72,508,189,0,0,5
TRUE,TRUE,,,214285,0,0,0,0,0,2,"3.1","3.6",0,"Konstantinos","0.0",377,FALSE,"",,50,"214285.jpg","0.0",FALSE,"Tsimikas","0.1",FALSE,,"a",12,14,0,246,246,1281,1281,"0.0","0.0","Tsimikas",83,"2020-08-10","1996-05-12",FALSE,"p214285",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",537,206,543,206,517,195,551,207,3,"",,"",,"",0,0,0,0,0,0,264,40,547,201,547,201,464,181,0,0,0
TRUE,TRUE,,,611926,0,0,0,0,0,2,"1.5","2.0",0,"Amara","0.0",378,FALSE,"",,40,"611926.jpg","0.0",FALSE,"Nallo","0.1",FALSE,,"a",12,14,0,85,85,676,676,"0.0","0.0","Nallo",241,"2024-02-27","2006-11-18",FALSE,"p611926",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",356,157,353,158,298,127,372,159,,"",,"",,"",0,0,0,0,0,0,686,224,365,147,365,147,489,185,0,0,0
TRUE,TRUE,,,219937,0,0,0,0,0,2,"1.5","2.0",0,"Rhys","0.0",379,FALSE,"",,40,"219937.jpg","0.0",FALSE,"Williams","0.2",FALSE,,"a",12,14,0,260,260,1040,1040,"0.0","0.0","R.Williams",241,"2020-09-23","2001-02-03",FALSE,"p219937",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",274,102,270,102,211,67,290,104,,"",,"",,"",0,0,0,0,0,0,594,159,282,91,282,91,409,158,0,0,0
TRUE,TRUE,,,489580,0,0,0,0,0,2,"1.5","2.0",0,"Calvin","0.0",380,FALSE,"",,40,"489580.jpg","0.0",FALSE,"Ramsay","0.2",FALSE,,"a",12,14,0,274,274,1093,1093,"0.0","0.0","Ramsay",243,"2022-06-19","2003-07-31",FALSE,"p489580",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",311,122,308,123,252,91,327,124,,"",,"",,"",0,0,0,0,0,0,637,185,320,112,320,112,401,151,0,0,0
TRUE,TRUE,,,118748,0,0,0,0,0,3,"4.5","5.0",8,"Mohamed","8.0",381,FALSE,"",,145,"118748.jpg","8.0",FALSE,"Salah","54.3",FALSE,,"a",12,14,8,65023,65023,47568,47568,"0.6","0.6","M.Salah",63,"2017-07-01","1992-06-15",FALSE,"p118748",90,1,0,0,2,0,0,0,0,0,0,1,36,"49.0","33.8","51.0","13.4",1,9,0,10,1,"0.26","0.11","0.37","1.70",10,3,15,13,5,1,4,2,,"",4,"",1,"",0.26,0,0.11,0.37,1.7,2,1,1,29,7,29,7,3,2,1,0,10
TRUE,TRUE,,,494595,0,0,0,0,0,3,"3.2","3.7",2,"Florian","2.0",382,FALSE,"",,85,"494595.jpg","2.0",FALSE,"Wirtz","31.4",FALSE,,"a",12,14,2,21037,21037,248768,248768,"0.2","0.2","Wirtz",80,"2025-06-20","2003-05-03",FALSE,"p494595",81,0,0,0,2,0,0,0,0,0,0,0,14,"12.0","45.0","12.0","6.9",1,6,2,9,1,"0.14","0.28","0.42","1.70",122,43,8,7,65,39,28,18,,"",,"",,"",0.16,0,0.31,0.47,1.89,2.22,12,7,164,88,164,88,5,3,1.11,0,10
TRUE,FALSE,0,0,244731,0,0,0,0,0,3,"0.0","0.0",0,"Luis","0.0",383,FALSE,"Has joined Bayern Munch permanently.","2025-07-30T14:05:01.491481Z",80,"244731.jpg","0.0",FALSE,"Díaz Marulanda","0.1",FALSE,,"u",12,14,0,0,0,2783,2783,"0.0","0.0","Luis Díaz",48,"2022-01-30","1997-01-13",FALSE,"p244731",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",687,306,688,307,688,307,688,307,,"",,"",,"",0,0,0,0,0,0,16,10,687,307,687,307,497,172,0,0,0
TRUE,TRUE,,,243298,0,0,0,0,0,3,"3.0","3.5",7,"Cody","7.0",384,FALSE,"",,75,"243298.jpg","7.0",FALSE,"Gakpo","7.9",FALSE,,"a",12,14,7,67939,67939,25974,25974,"0.9","0.9","Gakpo",152,"2023-01-01","1999-05-07",FALSE,"p243298",90,1,0,0,2,0,0,0,0,0,0,0,34,"48.2","39.6","46.0","13.4",1,6,1,8,1,"0.20","0.44","0.64","1.70",11,4,13,11,8,4,3,1,,"",,"",2,"",0.2,0,0.44,0.64,1.7,2,27,16,34,8,34,8,55,19,1,0,8
TRUE,TRUE,,,223541,0,0,0,0,0,3,"2.7","3.2",6,"Federico","6.0",385,FALSE,"",,65,"223541.jpg","6.0",FALSE,"Chiesa","0.2",FALSE,,"a",12,14,6,4276,4276,1059,1059,"0.9","0.9","Chiesa",106,"2024-08-29","1997-10-25",FALSE,"p223541",8,1,0,0,0,0,0,0,0,0,0,0,29,"35.2","0.3","17.0","5.3",0,0,1,1,0,"0.16","0.00","0.16","0.00",20,9,225,119,54,33,45,30,,"",,"",,"",1.8,0,0,1.8,0,0,57,39,60,16,60,16,338,114,0,0,11.25
TRUE,TRUE,,,243016,0,0,0,0,0,3,"2.7","3.2",5,"Alexis","5.0",386,FALSE,"",,65,"243016.jpg","5.0",FALSE,"Mac Allister","1.8",FALSE,,"a",12,14,5,9775,9775,9094,9094,"0.8","0.8","Mac Allister",10,"2023-06-14","1998-12-24",FALSE,"p243016",71,0,1,0,1,0,0,0,0,0,0,0,27,"27.4","15.2","11.0","5.4",1,2,3,6,1,"0.03","0.02","0.05","1.49",42,15,60,41,67,40,42,27,1,"",5,"",3,"",0.04,0,0.03,0.07,1.89,1.27,59,41,69,22,69,22,136,43,1.27,0,7.61
TRUE,TRUE,,,424876,0,0,0,0,0,3,"2.7","3.2",2,"Dominik","2.0",387,FALSE,"",,65,"424876.jpg","2.0",FALSE,"Szoboszlai","2.0",FALSE,,"a",12,14,2,3534,3534,15040,15040,"0.3","0.3","Szoboszlai",98,"2023-07-02","2000-10-25",FALSE,"p424876",90,0,0,0,2,0,0,0,0,0,0,0,17,"14.0","29.8","24.0","6.8",2,5,4,11,1,"0.10","0.09","0.19","1.70",105,37,19,16,33,17,29,19,5,"",2,"",,"",0.1,0,0.09,0.19,1.7,2,62,43,158,84,158,84,127,39,1,0,11
TRUE,TRUE,,,206915,0,0,0,0,0,3,"2.5","3.0",1,"Curtis","1.0",388,FALSE,"",,55,"206915.jpg","1.0",FALSE,"Jones","0.1",FALSE,,"a",12,14,1,246,246,1322,1322,"0.2","0.2","C.Jones",241,"2018-04-06","2001-01-30",FALSE,"p206915",18,0,0,0,1,0,0,0,0,0,0,0,4,"3.2","10.9","0.0","1.4",0,1,0,1,0,"0.00","0.04","0.04","0.21",205,91,93,60,609,257,193,88,,"",,"",,"",0,0,0.2,0.2,1.05,5,148,97,219,110,219,110,480,161,0,0,5
TRUE,TRUE,,,444884,0,0,0,0,0,3,"2.5","3.0",0,"Harvey","0.0",389,FALSE,"",,55,"444884.jpg","0.0",FALSE,"Elliott","0.2",FALSE,,"a",12,14,0,258,258,2033,2033,"0.0","0.0","Elliott",241,"2019-07-28","2003-04-04",FALSE,"p444884",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",632,271,639,275,628,268,641,275,,"",,"",,"",0,0,0,0,0,0,177,114,637,275,637,275,422,136,0,0,0
TRUE,TRUE,100,0,441266,0,0,0,0,0,3,"2.5","0.0",0,"Ryan","0.0",390,FALSE,"","2025-07-21T10:00:04.921035Z",55,"441266.jpg","0.0",FALSE,"Gravenberch","0.1",FALSE,,"a",12,14,0,1419,1419,1193,1193,"0.0","0.0","Gravenberch",152,"2023-09-01","2002-05-16",FALSE,"p441266",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",631,270,638,274,627,267,640,274,,"",,"",,"",0,0,0,0,0,0,175,112,636,274,636,274,450,147,0,0,0
TRUE,TRUE,,,496208,0,0,0,0,0,3,"2.0","2.5",0,"Ben","0.0",391,FALSE,"",,50,"496208.jpg","0.0",FALSE,"Doak","0.0",FALSE,,"a",12,14,0,135,135,380,380,"0.0","0.0","Doak",243,"2022-11-08","2005-11-11",FALSE,"p496208",0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,"0.00","0.00","0.00","0.00",579,235,584,240,563,226,589,240,,"",,"",,"",0,0,0,0,0,0,326,201,587,241,587,241,583,230,0,0,0
